X,Y,施設名,施設名かな,施設名（施設名かな）,所在地,地区名,TEL,FAX,詳細情報,開館時間,URL,バリアフリー情報,駐輪場 PC,駐輪場 携,大分類,小分類,カテゴリ,アイコン番号,施設ID
135.5551532,34.64813083,あったかスマイル・いくの,あったかすまいるいくの,あったかスマイル・いくの（あったかすまいるいくの）,生野区巽東2-1-6,生野区,6753-7728,,つどいの広場,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,134,9237
135.5531717,34.651678,医療法人同友会老人保健施設ハーモニー共和,いりょうほうじんどうゆうかいろうじんほけんしせつはーもにーきょうわ,医療法人同友会老人保健施設ハーモニー共和（いりょうほうじんどうゆうかいろうじんほけんしせつはーもにーきょうわ）,生野区巽中1丁目20番14号,生野区,06-6755-0001,06-6755-0002,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,4624
135.5500031,34.65166914,社会福祉法人光音会巽さくらら苑,しゃかいふくしほうじんこうおんかいたつみさくららえん,社会福祉法人光音会巽さくらら苑（しゃかいふくしほうじんこうおんかいたつみさくららえん）,生野区巽中1丁目5番8号,生野区,06-6753-1147,06-6751-1122,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,138,4625
135.548692,34.65379994,生野区子ども・子育てプラザ,いくのくこどもこそだてぷらざ,生野区子ども・子育てプラザ（いくのくこどもこそだてぷらざ）,生野区巽北2丁目4番16号,生野区,06-6752-8000,06-6752-8000,もとトモノス生野,,http://www.osaka-kosodate.net/plaza/ikuno/,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,134,4674
135.5487082,34.65379403,ファミリー・サポート・センター生野,ふぁみりーさぽーとせんたーいくの,ファミリー・サポート・センター生野（ふぁみりーさぽーとせんたーいくの）,生野区巽北2-4-16（生野区子ども・子育てプラザ内）,生野区,6752-8005,6752-8005,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,134,9211
135.5580031,34.65330817,生野共働の家こさり作業所,いくのきょうどうのいえこさりさぎょうしょ,生野共働の家こさり作業所（いくのきょうどうのいえこさりさぎょうしょ）,生野区巽北4丁目13番20号,生野区,06-6756-7131,,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,141,4678
135.5090002,34.65750794,なにわ工房,なにわこうぼう,なにわ工房（なにわこうぼう）,浪速区下寺3-2-7,浪速区,06-6633-3171,06-6633-3171,,,http://naniwakoubou.hp.infoseek.co.jp/,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,141,2598
135.514669,34.65783603,天王寺区在宅サービスセンター ゆうあい,てんのうじくざいたくさーびすせんたー　ゆうあい,天王寺区在宅サービスセンター ゆうあい（てんのうじくざいたくさーびすせんたー　ゆうあい）,天王寺区六万体町5-26,天王寺区,06-6774-3377,06-6774-3999,,,http://www.yuuai.org/,http://www.osaka-bfmap.jp/sisetu_data/data/091001.php?bunrui=1&name=9.php,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,4353
135.5097891,34.65993306,浪速区子ども・子育てプラザ,なにわくこどもこそだてぷらざ,浪速区子ども・子育てプラザ（なにわくこどもこそだてぷらざ）,浪速区下寺2-2-12,浪速区,06-6643-0694,06-6643-0694,もとトモノス浪速,,http://www.osaka-kosodate.net/plaza/naniwa/index.php,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,134,1685
135.509775,34.65979708,浪速区老人福祉センター,なにわくろうじんふくしせんたー,浪速区老人福祉センター（なにわくろうじんふくしせんたー）,浪速区下寺2丁目2番12号,浪速区,06-6643-0792,06-6644-6934,,,http://www.osaka-sishakyo.jp/soudan/roujin_ichiran.html,http://www.osaka-bfmap.jp/sisetu_data/data/101101.php?bunrui=2&name=/sisetu_data/y_sisetu/y11.php,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,2596
135.5098814,34.65988761,ファミリー・サポート・センター浪速,ふぁみりーさぽーとせんたーなにわ,ファミリー・サポート・センター浪速（ふぁみりーさぽーとせんたーなにわ）,浪速区下寺2-2-12（浪速区子ども・子育てプラザ内）,浪速区,6643-0695,6643-0695,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,134,9207
135.514031,34.65998883,天王寺区老人福祉センター,てんのうじくろうじんふくしせんたー,天王寺区老人福祉センター（てんのうじくろうじんふくしせんたー）,天王寺区生玉寺町7番57号,天王寺区,06-6771-8606,06-6779-5790,,,http://www.osaka-sishakyo.jp/soudan/roujin_ichiran.html,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,4306
135.5337688,34.65480789,おかちやま(生野区在宅サービスセンター),おかちやま（いくのくざいたくさーびすせんたー）,おかちやま(生野区在宅サービスセンター)（おかちやま（いくのくざいたくさーびすせんたー））,生野区勝山北3丁目13番20号,生野区,06-6712-3101,06-6712-3001,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,4548
135.5226999,34.65999992,四天王寺きたやま苑（夕陽丘地域在宅サービスステーション）,してんのうじきたやまえん（ゆうひがおかちいきざいたくさーびすすてーしょん）,四天王寺きたやま苑（夕陽丘地域在宅サービスステーション）（してんのうじきたやまえん（ゆうひがおかちいきざいたくさーびすすてーしょん））,天王寺区北山町9-6,天王寺区,06-6773-1811,06-6773-1840,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,4343
135.5335747,34.66197794,デフ・ワークス,でふ・わーくす,デフ・ワークス（でふ・わーくす）,生野区桃谷2丁目6番16号エクシード桃谷2B,生野区,06-6711-2330,,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,141,4740
135.5151642,34.662306,大阪府盲人福祉センター,おおさかふもうじんふくしせんたー,大阪府盲人福祉センター（おおさかふもうじんふくしせんたー）,天王寺区生玉前町5-25,天王寺区,06-6772-1766,,,,http://homepage2.nifty.com/fushikyo/,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,141,4309
135.5331442,34.66301089,ウィールチェアー,うぃーるちぇあー,ウィールチェアー（うぃーるちぇあー）,生野区鶴橋2丁目15番31号,生野区,06-6717-0950,,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,141,4711
135.5218975,34.66643328,市立社会福祉センター,しりつしゃかいふくしせんたー,市立社会福祉センター（しりつしゃかいふくしせんたー）,天王寺区東高津町12番10号,天王寺区,06-6765-5641,06-6765-5644,,,http://www.shakaihukushi-center.jp/,http://www.osaka-bfmap.jp/sisetu_data/data/090201.php?bunrui=1&name=9php,,,医療・福祉,福祉施設,医療・福祉/福祉施設,138,4327
135.522161,34.66640078,シルバー人材センター南部支部,しるばーじんざいせんたーなんぶしぶ,シルバー人材センター南部支部（しるばーじんざいせんたーなんぶしぶ）,天王寺区東高津町12番10号,天王寺区,06-6765-6116,06-6765-6115,,,http://www.osakasc.or.jp/index.html,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,9188
135.5277779,34.66775803,天王寺区子ども・子育てプラザ,てんのうじくこども・こそだてぷらざ,天王寺区子ども・子育てプラザ（てんのうじくこども・こそだてぷらざ）,天王寺区味原町9-14,天王寺区,06-6763-3525,,もとトモノス天王寺,,http://www.manabi.city.osaka.jp/Contents/lll/sisetu/inview.asp?CONTENTNO=740,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,134,4348
135.527819,34.66774067,ファミリー・サポート・センター天王寺,ふぁみりーさぽーとせんたーてんのうじ,ファミリー・サポート・センター天王寺（ふぁみりーさぽーとせんたーてんのうじ）,天王寺区味原町9-14（天王寺区子ども・子育てプラザ内）,天王寺区,6763-3540,6763-3540,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,134,9206
135.534997,34.65765608,医療法人アエバ会老人保健施設すこやか生野,いりょうほうじんあえばかいろうじんほけんしせつすこやかいくの,医療法人アエバ会老人保健施設すこやか生野（いりょうほうじんあえばかいろうじんほけんしせつすこやかいくの）,生野区勝山北4丁目1番8号,生野区,06-6717-8002,06-6717-8072,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,4557
135.5400002,34.65741411,山ざる組ちっぷり,やまざるぐみちっぷり,山ざる組ちっぷり（やまざるぐみちっぷり）,生野区中川西3丁目1番33番　,生野区,06-6716-1699,,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,141,4702
135.5384283,34.65826903,社会福祉法人聖和共働福祉会聖和社会館,しゃかいふくしほうじんせいわきょうどうふくしかいせいわしゃかいかん,社会福祉法人聖和共働福祉会聖和社会館（しゃかいふくしほうじんせいわきょうどうふくしかいせいわしゃかいかん）,生野区桃谷5丁目10番29号,生野区,06-6718-1750,06-6718-1756,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,138,4748
135.5385213,34.65825314,つどいの広場”ポポポ”,つどいのひろばぽぽぽ,つどいの広場”ポポポ”（つどいのひろばぽぽぽ）,生野区桃谷5-10-29,生野区,6731-6112,,つどいの広場,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,134,9235
135.545675,34.65837803,医療法人貴和会老人保健施設ケアホームフォーシーズン,いりょうほうじんきわかいろうじんふくししせつけあほーむふぉーしーずん,医療法人貴和会老人保健施設ケアホームフォーシーズン（いりょうほうじんきわかいろうじんふくししせつけあほーむふぉーしーずん）,生野区中川5丁目4番2号,生野区,06-6755-1000,06-6755-1100,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,4692
135.5431357,34.66126714,故郷の家デイサービスセンター(大池地域在宅サービスステーション),こきょうのいえでいさーびすせんたー（おおいけちいきざいたくさーびすすてーしょん）,故郷の家デイサービスセンター(大池地域在宅サービスステーション)（こきょうのいえでいさーびすせんたー（おおいけちいきざいたくさーびすすてーしょん））,生野区中川2丁目4番26号,生野区,06-6753-6580,06-6753-6552,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,4686
135.5431357,34.66117514,社会福祉法人こころの家族故郷の家,しゃかいふくしほうじんこころのかぞくふるさとのいえ,社会福祉法人こころの家族故郷の家（しゃかいふくしほうじんこころのかぞくふるさとのいえ）,生野区中川2丁目4番26号,生野区,06-6753-6580,06-6753-6552,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,138,4688
135.5548439,34.65623292,社会福祉法人いわき学園いわき生野学園,しゃかいふくしほうじんいわきがくえんいわきいくのがくえん,社会福祉法人いわき学園いわき生野学園（しゃかいふくしほうじんいわきがくえんいわきいくのがくえん）,生野区小路3丁目19番19号,生野区,06-6753-1121,06-6753-1123,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,138,4567
135.5549578,34.656186,生野障害者福祉作業センター,いくのしょうがいしゃふくしさぎょうせんたー,生野障害者福祉作業センター（いくのしょうがいしゃふくしさぎょうせんたー）,生野区小路3丁目19番22号,生野区,06-6758-2684,,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,138,4569
135.5548358,34.656186,生野障害者福祉作業センター,いくのしょうがいしゃふくしさぎょうせんたー,生野障害者福祉作業センター（いくのしょうがいしゃふくしさぎょうせんたー）,生野区小路3丁目19番22号,生野区,06-6758-2684,06-6758-2684,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,138,4570
135.548308,34.66048317,応援センター第一作業所良返屋（りょうがえや）,おうえんせんたーだいいちさぎょうしょりょうがえや,応援センター第一作業所良返屋（りょうがえや）（おうえんせんたーだいいちさぎょうしょりょうがえや）,生野区新今里5丁目6番15号,生野区,06-6756-0972,,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,141,4587
135.5427611,34.66349411,コスモス,こすもす,コスモス（こすもす）,生野区中川1丁目3番24号,生野区,06-6756-5199,,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,4681
135.5423421,34.66246117,社会福祉法人弘仁会レインボー今里,しゃかいふくしほうじんこうじんかいれんぼーいまざと,社会福祉法人弘仁会レインボー今里（しゃかいふくしほうじんこうじんかいれんぼーいまざと）,生野区中川1丁目6番20号,生野区,06-6755-6700,06-6755-6701,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,138,4683
135.541797,34.66414211,福祉作業所きっさとリサイクルの店わんさか,ふくしさぎょうしょきっさとりさいくるのみせわんさか,福祉作業所きっさとリサイクルの店わんさか（ふくしさぎょうしょきっさとりさいくるのみせわんさか）,生野区中川西1丁目7番19号,生野区,06-6731-7200,,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,138,4698
135.5353332,34.66833172,支援センター中,しえんせんたーなか,支援センター中（しえんせんたーなか）,東成区玉津2-11-28-2F,東成区,06-6975-3380,,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,141,8459
135.5412863,34.665922,サラダぼーる,さらだぼーる,サラダぼーる（さらだぼーる）,東成区大今里西3-17-17-101,東成区,06-4259-2507,06-4259-2507,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,141,3413
135.5423313,34.66769411,東成区老人福祉センター,ひがしなりくろうじんふくしせんたー,東成区老人福祉センター（ひがしなりくろうじんふくしせんたー）,東成区大今里西3丁目6番6号,東成区,06-6972-0855,06-6972-4706,,,http://www.osaka-sishakyo.jp/soudan/roujin_ichiran.html,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,3414
135.5431411,34.66827889,のびのび幼児クラブ,のびのびようじくらぶ,のびのび幼児クラブ（のびのびようじくらぶ）,東成区大今里南1-1-23-302,東成区,06-6976-3640,,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,141,8463
135.5488861,34.66251694,サン・アクエリア(東生野地域在宅サービスステーション),さん・あくえりあ（ひがしいくのちいきざいたくさーびすすてーしょん）,サン・アクエリア(東生野地域在宅サービスステーション)（さん・あくえりあ（ひがしいくのちいきざいたくさーびすすてーしょん））,生野区新今里4丁目11番17号,生野区,06-6755-1165,06-6754-9300,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,4584
135.5488638,34.66247817,社会福祉法人クローバー会サン・アクエリア,しゃかいふくしほうじんくろーばーかいさん・あくえりあ,社会福祉法人クローバー会サン・アクエリア（しゃかいふくしほうじんくろーばーかいさん・あくえりあ）,生野区新今里4丁目11番17号,生野区,06-6755-1165,06-6754-9300,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,138,4585
135.5493442,34.66628883,東成区在宅サービスセンター,ひがしなりくざいたくさーびすせんたー,東成区在宅サービスセンター（ひがしなりくざいたくさーびすせんたー）,東成区大今里南3-11-2,東成区,06-6977-7031,06-6977-7038,在宅サービスセンター　,,,http://www.osaka-bfmap.jp/sisetu_data/data/141001.php?bunrui=1&name=14.php,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,3422
135.6253868,34.56240053,長谷川羽曳野学園,はせがわはびきのがくえん,長谷川羽曳野学園（はせがわはびきのがくえん）,柏原市円明町3-15,大阪市以外,0729-77-5723,0729-77-3045,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,138,19131
135.4437192,34.67408883,ガーデン天使,がーでんてんし,ガーデン天使（がーでんてんし）,此花区島屋4-1-11,此花区,6460-0028,6460-0025,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,1304
135.4436693,34.67401903,島屋地域在宅サービスステーション,しまやちいきざいたくさーびすすてーしょん,島屋地域在宅サービスステーション（しまやちいきざいたくさーびすすてーしょん）,此花区島屋4-1-11（ガーデン天使内）,此花区,6460-0028,,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,1305
135.4453173,34.675928,ぶるうむ此花,ぶるうむこのはな,ぶるうむ此花（ぶるうむこのはな）,此花区島屋3-2-32,此花区,6468-7898,,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,141,1496
135.4526752,34.68562217,此花区子ども・子育てプラザ,このはなくこども・こそだてぷらざ,此花区子ども・子育てプラザ（このはなくこども・こそだてぷらざ）,此花区四貫島2-26-17,此花区,6463-1881,6463-1881,もとトモノス此花,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,134,938
135.452661,34.68571414,ファミリーサポートセンター此花,ふぁみりーさぽーとせんたーこのはな,ファミリーサポートセンター此花（ふぁみりーさぽーとせんたーこのはな）,此花区四貫島2-26-17（此花区子ども・子育てプラザ内）,此花区,6463-1884,,,,http://www.osaka-kosodate.net/k_fsc.html,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,940
135.4478189,34.68528903,ラヴィータウーノ,らう゛ぃーたうーの,ラヴィータウーノ（らう゛ぃーたうーの）,此花区伝法6-5-12,此花区,6463-6546,6463-6536,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,1493
135.4527499,34.68573889,大阪市立此花作業指導所,おおさかしりつこのはなさぎょうしどうしょ,大阪市立此花作業指導所（おおさかしりつこのはなさぎょうしどうしょ）,此花区四貫島2丁目26番17号,此花区,06-6463-3669,06-6463-3683,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,141,1494
135.4528887,34.68579686,此花区はばたく福祉会作業所,このはなくはばたくふくしかいさぎょうしょ,此花区はばたく福祉会作業所（このはなくはばたくふくしかいさぎょうしょ）,此花区四貫島2-26-13,此花区,6466-1103,,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,138,1495
135.4416387,34.69604861,にっこりRoom・福町,にっこりるーむふくまち,にっこりRoom・福町（にっこりるーむふくまち）,西淀川区福町2-12-3,西淀川区,7175-5239,,つどいの広場,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,134,9228
135.461489,34.67321892,ホームヘルプセンターさくら,ほーむへるぷせんたーさくら,ホームヘルプセンターさくら（ほーむへるぷせんたーさくら）,港区波除5-4-7　,港区,06-6585-1138,06-6585-1091,ホームヘルプセンター,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,987
135.4616332,34.67317497,市岡東地域在宅サービスステーション,いちおかひがしちいきざいたくさーびすすてーしょん,市岡東地域在宅サービスステーション（いちおかひがしちいきざいたくさーびすすてーしょん）,港区波除5-4-7　さくら内,港区,06-6585-1121,06-6585-1091,在宅介護支援センター,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,988
135.4616473,34.67313286,ケアハウスなみよけ,けあはうすなみよけ,ケアハウスなみよけ（けあはうすなみよけ）,港区波除5-4-7　さくら内　,港区,06-6585-3393,06-6585-3388,ケアハウス,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,989
135.4590063,34.67500786,大阪市育成会地域生活支援センター,おおさかしいくせいかいちいきせいかつしえんせんたー,大阪市育成会地域生活支援センター（おおさかしいくせいかいちいきせいかつしえんせんたー）,港区波除6-4-14,港区,06-6584-9361,06-6584-9262,通勤寮,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,138,993
135.4589672,34.67490592,港育成園,みなといくせいえん,港育成園（みなといくせいえん）,港区波除6-4-5,港区,06-6584-9241,06-6584-9274,知的障害者通所更生施設,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,994
135.4589578,34.67495617,港第2育成園,みなとだいにいくせいえん,港第2育成園（みなとだいにいくせいえん）,港区波除6-4-5,港区,06-6584-8452,06-6584-4630,知的障害者通所授産施設,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,995
135.4614418,34.673264,市岡東地域在宅サービスステーションさくら,いちおかひがしちいきざいたくさーびすすてーしょんさくら,市岡東地域在宅サービスステーションさくら（いちおかひがしちいきざいたくさーびすすてーしょんさくら）,港区波除5-4-7　,港区,06-6585-3395,06-6585-1091,デイサービスセンター,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,986
135.4704935,34.67399722,介護老人保健施設健勝園九条,かいごろうじんほけんしせつ　けんしょうえんくじょう,介護老人保健施設健勝園九条（かいごろうじんほけんしせつ　けんしょうえんくじょう）,西区九条南3-20-6,西区,06-4393-2525,,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,144,8494
135.4740468,34.67765594,西区老人福祉センター,にしくろうじんふくしせんたー,西区老人福祉センター（にしくろうじんふくしせんたー）,西区本田3丁目7番2号,西区,06-6582-9552,06-6582-9554,,,http://www.osaka-sishakyo.jp/soudan/roujin_ichiran.html,http://www.osaka-bfmap.jp/sisetu_data/data/061101.php?bunrui=1&name=6.php,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,2104
135.4739396,34.67778042,西区子ども・子育てプラザ,にしくこどもこそだてぷらざ,西区子ども・子育てプラザ（にしくこどもこそだてぷらざ）,西区本田3-7-2,西区,06-6582-9553,06-6582-9554,もとトモノス西,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,134,2151
135.4792487,34.67837436,介護老人保健施設えきさい大阪,かいごろうじんほけんしせつ　えきさいおおさか,介護老人保健施設えきさい大阪（かいごろうじんほけんしせつ　えきさいおおさか）,西区本田2-1-10,西区,06-6581-7655,,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,144,8492
135.4740562,34.67773128,ファミリー・サポート・センター西,ふぁみりーさぽーとせんたーにし,ファミリー・サポート・センター西（ふぁみりーさぽーとせんたーにし）,西区本田3-7-2（西区子ども・子育てプラザ内）,西区,6582-9545,6582-9545,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,134,9204
135.4698891,34.68338286,ケアセンター　水都ホーム,けあせんたーすいとほーむ,ケアセンター　水都ホーム（けあせんたーすいとほーむ）,此花区西九条1-1-2,此花区,6467-2929,6466-2922,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,1369
135.4697308,34.68331417,春日出地域在宅サービスステーション,かすがでちいきざいたくさーびすすてーしょん,春日出地域在宅サービスステーション（かすがでちいきざいたくさーびすすてーしょん）,此花区西九条1-1-2（水都ホーム内）,此花区,6467-2929,,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,1491
135.4775913,34.68159039,特別養護老人ホームすみれ苑,とくべつようごろうじんほーむ　すみれえん,特別養護老人ホームすみれ苑（とくべつようごろうじんほーむ　すみれえん）,西区川口3-6-14,西区,06-6585-1660,,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,8491
135.482426,34.67087436,つどいの広場「シュッポッポ」,つどいのひろばしゅぽっぽ,つどいの広場「シュッポッポ」（つどいのひろばしゅぽっぽ）,西区南堀江4-24-5,西区,080-5325-0337,,つどいの広場,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,134,9223
135.4859887,34.67620614,西区在宅サービスセンター,にしくざいたくさーびすせんたー,西区在宅サービスセンター（にしくざいたくさーびすせんたー）,西区新町4-5-14 6F,西区,06-6539-8075,06-6539-8073,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,138,2103
135.4876313,34.68076083,シルバー人材センター西部支部,しるばーじんざいせんたーせいぶしぶ,シルバー人材センター西部支部（しるばーじんざいせんたーせいぶしぶ）,西区立売堀4丁目10番18号,西区,06-6543-7011,06-6543-8474,,,http://www.osakasc.or.jp/index.html,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,111,4780
135.457231,34.68572817,此花区老人福祉センター,このはなくろうじんふくしせんたー,此花区老人福祉センター（このはなくろうじんふくしせんたー）,此花区四貫島1丁目1番18号,此花区,06-6463-3464,06-6464-0766,,,http://www.osaka-sishakyo.jp/soudan/roujin_ichiran.html,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,935
135.4647249,34.68478081,おとしよりすこやかセンター西部館,おとしよりすこやかせんたーせいぶかん,おとしよりすこやかセンター西部館（おとしよりすこやかせんたーせいぶかん）,此花区西九条5丁目3番51号,此花区,06-6466-8880,06-6466-8882,,,http://www.gyoumeikan.or.jp/clinic/sukoyakacenter.htm,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,1273
135.4544747,34.69037206,此花ふれあいセンター,このはなふれあいせんたー,此花ふれあいセンター（このはなふれあいせんたー）,此花区伝法3-2-27,此花区,6462-1224,6462-1984,一時避難所,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,1290
135.4544747,34.69029711,区在宅サービスセンター,くざいたくさーびすせんたー,区在宅サービスセンター（くざいたくさーびすせんたー）,此花区伝法3-2-27（此花ふれあいセンター内）,此花区,6462-1225,,,,http://konohana.kusyakyou.or.jp/,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,1490
135.4578784,34.69106158,つどいの広場高見町,つどいのひろばたかみちょう,つどいの広場高見町（つどいのひろばたかみちょう）,此花区高見3-1-4,此花区,6461-9618,,つどいの広場,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,134,9221
135.466889,34.686831,特別養護老人ホーム福島ともしび苑,とくべつようごろうじんほーむふくしまともしびえん,特別養護老人ホーム福島ともしび苑（とくべつようごろうじんほーむふくしまともしびえん）,福島区吉野5-6-11,福島区,06-6464-0105,,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,3535
135.467054,34.68679481,野田在宅サービススティション(福島ともしび苑）,のだざいたくさーびすすてーしょん（ふくしまともしびえん）,野田在宅サービススティション(福島ともしび苑）（のだざいたくさーびすすてーしょん（ふくしまともしびえん））,福島区吉野5-6-11,福島区,06-6464-0105,,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,4642
135.4719467,34.68962494,デーセンターモモの家,でーせんたーもものいえ,デーセンターモモの家（でーせんたーもものいえ）,福島区吉野４-５-６,福島区,06-6465-9133,,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,2950
135.4694808,34.68964194,老人保健施設のだふじ,ろうじんほけんしせつのだふじ,老人保健施設のだふじ（ろうじんほけんしせつのだふじ）,福島区吉野4-29-18,福島区,06-6463-1131,,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,3530
135.4719056,34.69066383,つくし作業所,つくしさぎょうしょ,つくし作業所（つくしさぎょうしょ）,福島区吉野4-9-6,福島区,06-6468-3206,,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,141,3534
135.4710533,34.69450017,すずらんの園,すずらんのその,すずらんの園（すずらんのその）,福島区大開１-19-32,福島区,06-6461-4849,,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,3551
135.4714973,34.69804203,福島区子ども・子育てプラザ,ふくしましなりくこどもこそだてぷらざ,福島区子ども・子育てプラザ（ふくしましなりくこどもこそだてぷらざ）,福島区海老江6-1-14,福島区,06-6453-0207,,もとトモノス福島,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,138,3505
135.4715027,34.69798108,福島区老人福祉センター,ふくしまくろうじんふくしせんたー,福島区老人福祉センター（ふくしまくろうじんふくしせんたー）,福島区海老江6丁目1番14号,福島区,06-6453-2357,06-6458-9111,,,http://www.osaka-sishakyo.jp/soudan/roujin_ichiran.html,http://www.osaka-bfmap.jp/sisetu_data/data/031101.php?bunrui=1&name=3.php,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,3506
135.4710028,34.69781714,福島区地域包括支援センター,ふくしまくちいきほうかつしえんせんたー,福島区地域包括支援センター（ふくしまくちいきほうかつしえんせんたー）,福島区海老江6-2-22,福島区,06-6454-6330,,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,138,3508
135.4709833,34.69795783,福島区在宅サービスセンター（あいあいセンター）,ふくしまくざいたくさーびすせんたー（あいあいせんたー）,福島区在宅サービスセンター（あいあいセンター）（ふくしまくざいたくさーびすせんたー（あいあいせんたー））,福島区海老江6-2-22,福島区,06-6454-6330,,,,http://fukushima.kusyakyou.or.jp/main.cgi,http://www.osaka-bfmap.jp/sisetu_data/data/031001.php?bunrui=1&name=3.php,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,3510
135.4710251,34.69776397,福島区在宅デイサービスセンター,ふくしまくざいたくでいさーびすせんたー,福島区在宅デイサービスセンター（ふくしまくざいたくでいさーびすせんたー）,福島区海老江6-2-22,福島区,06-6454-6330,,,,,,,,医療・福祉,福祉施設,医療・福祉/福祉施設,142,3511
